,Id,House Age,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Bsmt Qual,Gr Liv Area,Full Bath,Half Bath,Total Bsmt SF,Garage Cars,Garage Area,Fireplaces,TotRms AbvGrd,Kitchen Qual,SalePrice
1147,445,6,10655,8,2003,2004,296.0,4,4,1629,2,0,3206,3,880,1,7,4,284000
1148,1914,49,10150,5,1958,1958,1.0,3,3,912,1,0,912,1,275,0,5,3,114500
1149,2811,1,10084,7,2005,2006,196.0,4,4,1552,2,0,1552,3,782,0,7,4,212900
1150,850,8,16285,7,2001,2002,0.0,4,4,1430,2,0,1413,2,605,0,6,4,187100
1151,1844,8,3230,6,1999,1999,1129.0,3,4,1458,2,1,729,2,440,1,5,3,176000
1152,2225,39,21579,6,1968,1968,0.0,3,4,1488,2,0,1488,2,552,2,7,3,215000
1153,1477,4,8320,7,2004,2004,0.0,4,4,1582,2,1,770,2,520,0,6,4,185900
1154,399,39,6960,4,1970,1970,0.0,3,3,864,1,0,864,2,660,0,5,4,120500
1155,2431,1,21930,5,2005,2005,0.0,4,4,1838,2,1,732,2,372,1,7,3,192140
1156,1605,26,6600,5,1982,2008,0.0,4,3,816,1,0,816,1,264,1,5,4,130500
1157,897,64,8405,4,1945,1950,0.0,3,0,1529,2,0,0,1,240,0,9,3,98000
1158,1426,0,11778,9,2008,2008,554.0,4,4,2276,2,0,2271,3,1348,2,7,5,475000
1159,2240,87,8967,5,1920,1950,0.0,3,2,1077,1,0,961,1,338,0,6,3,67000
1160,1706,0,10562,8,2007,2007,300.0,4,5,2161,1,1,1582,3,789,1,8,5,325624
1161,2252,5,12864,7,2002,2002,0.0,4,4,1409,1,1,1409,2,576,1,4,4,245000
1162,1136,4,13695,5,2004,2004,0.0,3,3,1114,1,1,1114,2,576,0,6,4,159000
1163,1877,42,10289,5,1965,1965,168.0,3,3,1073,1,1,1073,2,515,0,6,3,156000
1164,424,1,15431,10,2008,2008,200.0,5,5,2402,2,0,3094,3,672,2,10,5,555000
1165,1182,24,11120,6,1984,1984,0.0,3,4,1232,2,0,1232,2,516,0,6,3,162500
1166,2750,13,9069,6,1993,1993,0.0,4,4,1440,2,0,1344,4,920,0,8,4,224500
1167,1016,58,47280,6,1950,1950,44.0,3,3,1488,2,1,1488,2,738,1,6,3,133000
1168,2436,3,7875,7,2003,2003,0.0,4,4,1509,2,1,783,2,393,1,8,4,180000
1169,1607,26,6600,5,1982,2005,0.0,3,3,845,1,0,845,1,264,0,6,4,134500
1170,2337,0,13682,10,2006,2006,1031.0,5,5,2945,3,1,1410,3,641,1,10,4,438780
1171,1233,46,9150,6,1962,1962,305.0,3,4,1431,1,0,1099,1,296,1,6,3,165000
1172,419,42,7150,5,1967,1967,60.0,3,3,892,1,0,892,1,288,0,5,3,100000
1173,633,49,12285,7,1960,1960,128.0,3,3,1329,1,1,1329,2,441,2,5,3,176000
1174,2722,51,17920,5,1955,1974,0.0,3,3,1779,1,1,1763,2,454,1,6,3,170000
1175,469,2,3684,7,2007,2007,130.0,4,4,1555,2,0,1373,3,660,1,7,4,174000
1176,1365,83,7006,6,1925,1950,0.0,3,3,1236,2,0,768,1,384,1,6,3,127000
1177,1098,9,8390,7,1999,1999,0.0,3,4,1651,2,1,831,2,450,1,7,3,185900
1178,711,71,5784,5,1938,1996,0.0,3,2,886,1,0,190,1,273,0,4,3,91300
1179,2808,3,9135,6,2003,2003,120.0,4,4,1700,2,0,1682,2,544,0,7,4,200000
1180,1959,58,10496,6,1949,1950,320.0,3,3,1846,2,0,1040,1,315,1,7,3,143000
1181,2720,48,13650,5,1958,1958,0.0,4,3,1920,2,0,1052,2,451,1,8,4,172500
1182,2170,44,8308,4,1963,1963,20.0,3,3,1088,1,0,1088,2,520,0,4,3,110000
1183,603,52,9450,4,1957,1957,160.0,3,3,1362,1,0,1040,3,768,1,6,3,140000
1184,2113,1,9317,6,2006,2006,0.0,4,4,1314,2,0,1314,2,440,1,6,4,176432
1185,1146,17,7153,6,1991,1991,88.0,3,4,1294,2,0,1278,2,496,0,6,4,179200
1186,2105,2,8814,7,2005,2007,80.0,4,4,1274,2,0,1274,2,508,0,6,4,203000
1187,1786,0,9849,7,2007,2007,0.0,4,4,1689,2,0,1689,3,954,0,7,4,248328
1188,961,1,14463,9,2008,2008,406.0,5,5,1641,2,0,1641,3,885,0,7,5,316500
1189,1405,60,5190,7,1948,1950,0.0,3,3,1079,1,0,570,1,249,1,5,3,125600
1190,1324,49,9750,5,1959,1959,164.0,3,3,984,1,0,984,1,308,0,5,2,110000
1191,1986,87,6000,4,1920,1950,0.0,3,3,960,1,0,960,1,308,0,5,2,108500
1192,307,58,8712,5,1952,1952,0.0,2,3,1044,1,0,540,2,504,0,4,2,55993
1193,180,62,11851,5,1948,2009,0.0,3,3,1633,1,0,1027,1,240,1,7,4,129000
1194,2896,19,13811,6,1987,1987,72.0,3,4,1137,2,0,1112,2,551,1,5,4,176000
1195,668,46,10143,6,1963,1963,295.0,3,3,1380,1,1,1380,1,364,0,6,3,154000
1196,1582,22,18265,6,1986,1986,228.0,4,4,1256,2,0,1256,2,578,1,6,4,180000
1197,2285,31,4224,5,1976,1976,0.0,3,4,1142,1,1,1142,2,528,1,6,3,134000
1198,2079,57,12615,6,1950,2001,0.0,3,3,2158,2,0,1202,2,576,1,7,4,243000
1199,2272,5,14536,8,2002,2003,236.0,4,4,1629,2,0,1616,3,808,1,9,4,270000
1200,2250,24,9187,6,1983,1983,0.0,3,3,1080,1,1,1084,2,484,0,5,3,134000
1201,502,16,9900,7,1993,1993,256.0,4,4,2646,2,1,1347,3,656,1,9,4,260000
1202,2166,1,8333,7,2006,2006,0.0,4,4,1491,2,1,738,2,484,1,7,4,168675
1203,1622,13,10147,6,1994,1994,32.0,3,4,1694,2,1,392,2,398,1,7,3,160000
1204,1299,118,5914,5,1890,1996,0.0,3,2,1080,1,0,684,0,0,0,5,4,95000
1205,832,4,11646,6,2005,2006,0.0,4,4,1422,2,1,704,2,440,1,7,4,173000
1206,2470,0,7200,7,2006,2006,0.0,4,4,1301,2,0,1293,2,572,1,5,4,187750
1207,1017,22,20544,7,1986,1991,123.0,3,4,2093,2,1,791,2,542,1,7,3,215000
1208,1384,41,9981,5,1967,1967,340.0,3,3,1073,1,0,1073,1,270,0,6,3,120000
1209,1790,2,8251,7,2005,2006,143.0,4,4,1506,2,0,1494,2,672,1,7,4,249000
1210,2530,39,10140,7,1967,1967,264.0,3,3,1334,2,0,1334,2,477,0,7,3,164500
1211,2893,20,8239,7,1986,1986,0.0,4,0,1295,2,0,0,1,312,0,5,4,230000
1212,2027,78,5700,7,1929,1990,0.0,3,3,1344,1,1,672,2,456,1,6,4,140000
1213,683,57,7200,5,1952,1952,0.0,3,3,732,1,0,732,1,240,0,4,3,118900
1214,823,1,9178,8,2008,2008,0.0,4,4,1468,2,0,1468,3,904,1,6,4,239900
1215,2374,31,4043,6,1975,1975,0.0,3,4,1069,2,0,1069,2,440,1,4,3,146300
1216,1594,33,4224,5,1975,1975,0.0,3,4,1040,1,0,1040,2,499,0,6,3,124000
1217,2049,44,11235,5,1963,1963,0.0,3,4,999,1,0,925,1,308,0,6,3,130000
1218,1813,7,8450,7,2000,2001,108.0,3,4,1349,2,0,1349,2,539,0,6,3,179000
1219,365,19,11851,7,1990,1990,0.0,3,4,1442,2,0,1424,2,500,0,5,3,180500
1220,176,65,4608,4,1945,1950,0.0,3,3,747,1,0,747,1,220,0,4,3,80000
1221,510,1,9262,8,2008,2009,194.0,4,4,1578,2,0,1573,3,840,1,7,5,287090
1222,1326,52,12702,5,1956,1956,0.0,3,0,882,1,0,0,1,308,0,4,3,97000
1223,2423,4,2938,7,2002,2002,40.0,4,4,1511,2,0,1368,2,398,1,5,4,246990
1224,1631,43,18160,6,1964,1964,138.0,3,3,1128,1,0,1302,2,480,1,6,3,154204
1225,1263,50,11355,7,1958,2001,125.0,3,3,1312,1,1,1312,2,495,1,6,3,186000
1226,1046,36,1680,5,1972,1972,356.0,3,3,1302,2,1,630,1,264,0,6,3,111750
1227,47,7,14300,9,2003,2004,1095.0,5,5,2696,2,1,2846,3,958,2,10,5,500000
1228,1424,1,10616,7,2007,2007,0.0,4,4,1356,2,1,628,2,484,1,6,4,177439
1229,429,1,11308,9,2008,2008,154.0,5,5,2184,2,1,1104,3,836,1,10,5,335000
1230,1031,32,10480,7,1976,1976,660.0,3,3,1964,2,1,803,2,483,1,8,3,205000
1231,1635,17,5118,8,1990,1990,0.0,4,4,1321,1,0,1312,2,484,1,4,4,212000
1232,309,6,3811,8,2004,2005,186.0,4,5,1646,2,0,1594,2,525,1,5,4,246000
1233,1020,25,10825,7,1983,1983,174.0,4,4,1260,2,0,1260,2,598,0,6,3,181900
1234,178,81,5500,5,1929,2001,0.0,3,3,1316,1,0,926,2,484,0,6,3,130000
1235,1975,97,9600,5,1910,2002,0.0,3,2,1432,2,0,264,2,360,0,7,3,132000
1236,2096,13,9317,7,1994,2001,0.0,4,4,1958,2,1,779,2,499,1,7,4,220000
1237,865,8,11838,8,2001,2001,0.0,4,4,1788,2,0,1753,2,522,1,7,5,236500
1238,385,0,8004,8,2009,2009,110.0,4,4,1935,2,1,832,2,552,0,8,3,263435
1239,1362,70,6876,6,1938,1958,0.0,3,3,1969,2,0,1272,2,400,1,9,3,141000
1240,1091,5,8396,7,2003,2003,196.0,4,4,1986,2,1,847,2,434,1,9,4,213000
1241,317,1,9803,7,2009,2010,0.0,4,4,1214,2,0,1214,2,520,0,6,4,179781
1242,1076,2,6240,8,2006,2007,176.0,4,4,1342,2,0,1342,2,550,1,6,4,234250
1243,1573,32,15498,8,1976,1976,0.0,4,4,2898,2,0,1565,2,665,1,10,4,287000
1244,485,7,12891,8,2002,2002,0.0,4,5,2004,2,1,870,3,644,1,8,4,257500
1245,2021,81,6180,6,1926,1950,0.0,3,3,986,1,0,960,1,180,1,5,3,102000
1246,2032,77,7449,7,1930,1950,0.0,3,3,1108,1,0,637,1,280,1,6,4,139400
1247,2604,91,10410,3,1915,1950,0.0,3,3,1214,1,0,672,3,936,0,6,3,105000
1248,1615,37,15865,8,1970,1970,0.0,4,3,2217,2,0,2217,2,621,1,8,4,268000
1249,2736,40,19690,6,1966,1966,0.0,4,4,2201,2,0,697,2,432,1,8,4,274970
1250,473,4,3182,7,2005,2006,16.0,4,4,1220,2,0,1220,2,397,1,5,4,180000
1251,1316,80,9600,7,1928,2005,0.0,3,3,1378,2,0,689,2,360,1,7,4,161000
1252,244,64,11100,4,1946,2006,0.0,3,0,930,1,0,0,1,308,0,6,4,84900
1253,152,52,13587,5,1958,1958,0.0,3,3,988,1,0,988,1,264,0,5,3,119000
1254,1588,3,11447,8,2005,2006,674.0,4,5,1964,2,1,1964,3,892,1,7,4,370000
1255,2111,2,7242,7,2005,2006,0.0,4,4,1270,2,0,1270,2,524,0,6,4,175900
1256,813,30,7018,5,1979,1979,0.0,3,0,2240,2,0,0,2,528,0,12,3,142953
1257,1854,13,9466,8,1994,1995,0.0,4,4,1494,1,1,1494,2,478,1,5,4,279700
1258,2575,49,8400,5,1957,1957,0.0,3,2,1364,1,1,1179,1,331,1,6,3,132000
1259,867,9,11050,9,2000,2000,204.0,4,5,2153,2,1,1440,3,736,2,8,5,313000
1260,2879,86,11040,4,1920,1950,0.0,3,3,1336,1,1,637,1,570,0,7,3,108000
1261,1494,5,6931,7,2003,2004,92.0,4,4,1656,2,1,746,2,397,1,7,4,165400
1262,2771,11,12438,6,1995,1995,68.0,4,4,1499,2,1,781,2,473,1,6,4,187000
1263,496,14,15138,8,1995,1996,506.0,4,4,2794,2,1,1462,3,810,1,9,5,403000
1264,1651,31,12046,6,1976,1976,298.0,3,3,2030,2,1,848,2,551,1,8,4,195000
1265,1913,46,9600,6,1961,1961,291.0,3,3,1254,1,0,1218,2,525,1,6,3,158500
1266,2790,4,11367,8,2002,2002,210.0,4,4,1989,2,1,1065,2,586,1,7,4,255000
1267,1541,52,26073,5,1956,1956,0.0,3,3,1898,2,1,1898,2,484,2,7,3,236500
1268,1684,41,7150,5,1966,1966,52.0,3,3,988,1,0,988,1,360,0,5,3,129250
1269,301,51,15602,7,1959,1997,0.0,3,3,1801,2,0,1501,2,484,2,6,3,289000
1270,1569,32,10260,5,1976,1976,0.0,3,0,1872,2,2,0,2,484,0,8,3,100000
1271,2153,6,12728,8,2001,2001,256.0,4,4,2439,2,1,1531,2,560,1,7,4,275000
1272,1467,9,11690,8,1999,2000,192.0,4,4,1764,2,1,850,2,560,1,7,4,207000
1273,2540,41,9230,5,1965,1998,166.0,3,3,1200,1,1,864,2,884,0,6,4,146000
1274,2368,34,1890,6,1972,1972,380.0,3,3,1030,1,1,494,1,264,0,6,3,116000
1275,874,12,9375,7,1997,1998,573.0,3,4,2034,2,1,1057,2,645,0,8,4,219500
1276,463,6,3480,7,2003,2003,163.0,4,4,1405,2,0,1405,2,478,1,6,4,173000
1277,784,53,17140,4,1956,1956,0.0,3,3,1229,1,0,1134,1,284,0,6,3,135000
1278,2149,4,8749,7,2003,2003,0.0,4,4,1932,2,1,979,2,610,1,7,4,213000
1279,2069,53,11375,6,1954,1995,0.0,3,3,1299,1,0,967,2,494,1,6,4,150000
1280,1743,1,3922,7,2006,2007,72.0,4,5,1402,0,2,1258,3,648,1,7,4,194201
1281,472,4,3182,7,2005,2006,16.0,4,4,1504,2,0,1346,2,457,1,7,4,181000
1282,1921,49,9750,6,1958,1958,243.0,3,3,1442,1,1,1442,1,301,0,7,3,157900
1283,2778,7,13426,7,1999,2000,0.0,4,4,1779,2,1,951,2,586,1,7,4,217000
1284,526,4,10574,8,2005,2006,0.0,4,4,1953,2,1,1082,3,1043,1,9,4,252000
1285,2795,4,8726,7,2002,2002,0.0,4,4,1909,2,1,872,2,529,0,8,4,197000
1286,478,5,7984,7,2004,2005,200.0,4,4,1630,2,1,868,2,436,1,7,4,189500
1287,2841,88,8248,5,1918,1950,0.0,3,3,1250,1,1,686,1,280,0,7,2,116000
1288,119,47,9790,6,1963,1963,451.0,3,3,1328,1,1,1328,2,528,2,6,3,143000
1289,1960,57,7200,5,1950,1950,0.0,3,3,988,1,0,876,1,276,0,6,3,119000
1290,1277,54,7200,6,1954,1954,0.0,3,3,1278,1,0,854,1,240,0,6,3,127500
1291,2466,1,8125,6,2005,2005,0.0,4,4,1716,2,1,858,2,615,0,7,4,200825
1292,2844,84,8088,2,1922,1955,0.0,3,3,498,1,0,498,1,216,0,3,3,35000
1293,1028,30,12511,7,1978,1978,168.0,4,4,2840,2,1,1420,4,1314,2,8,4,292500
1294,1043,38,1869,6,1970,1970,127.0,3,3,987,1,1,483,1,280,0,5,3,106000
1295,231,83,9259,4,1927,1950,0.0,3,2,756,1,0,660,2,440,0,4,3,85000
1296,461,7,16770,8,2002,2003,270.0,4,5,1712,2,0,1712,3,701,1,8,4,286500
1297,33,33,4043,6,1977,1977,0.0,3,4,1069,2,0,1069,2,440,1,4,3,127500
1298,1795,1,9000,7,2006,2007,0.0,4,4,1335,2,0,1335,2,575,0,6,4,210400
1299,1073,5,12677,8,2003,2004,472.0,5,5,1518,1,1,1518,2,588,1,6,5,274000
1300,1576,1,12852,8,2007,2007,0.0,4,4,1780,2,1,920,2,612,1,6,4,264966
1301,2044,97,10320,4,1910,1950,0.0,2,3,1484,2,0,771,1,264,0,6,3,50000
1302,185,95,10800,5,1915,1950,0.0,3,2,1652,2,0,686,1,416,0,7,3,139000
1303,1828,17,19522,7,1990,1990,272.0,4,4,2503,2,1,1223,2,564,1,7,4,300000
1304,344,37,13860,8,1972,1995,0.0,4,4,2704,2,1,1952,2,538,3,9,5,345000
1305,2152,13,11927,8,1994,1995,519.0,4,4,1592,2,0,1556,2,484,1,7,4,228000
1306,1752,4,11950,7,2003,2003,0.0,4,4,1394,2,1,384,2,400,1,7,4,165500
1307,2637,81,9906,4,1925,1950,0.0,3,3,1328,1,0,686,1,210,0,8,3,107000
1308,1000,7,4923,8,2001,2002,0.0,4,5,1593,1,1,1593,2,682,1,5,5,286000
1309,727,89,7879,4,1920,1950,0.0,3,3,720,1,0,720,0,0,0,4,3,34900
1310,2612,42,7800,5,1964,1964,0.0,3,3,912,1,0,912,1,288,0,5,3,115000
1311,2422,3,3196,8,2003,2003,40.0,4,4,1456,2,0,1273,2,400,1,7,4,215000
1312,752,94,9928,7,1915,1994,0.0,3,3,1944,2,0,672,1,216,0,8,3,179900
1313,15,25,6820,8,1985,1985,0.0,4,4,1502,1,1,1488,2,528,0,4,4,212000
1314,2319,1,13128,8,2005,2005,216.0,4,4,2064,2,1,1074,2,527,1,7,4,250000
1315,2681,78,6240,5,1928,1950,0.0,3,3,1576,1,0,1042,1,225,1,8,3,149000
1316,1006,13,8000,6,1995,1996,0.0,3,4,1658,2,1,773,2,431,1,8,3,188000
1317,2596,76,10410,3,1930,2001,0.0,3,3,713,1,0,713,1,371,0,5,4,99800
1318,2002,117,10800,7,1890,1998,0.0,3,3,2554,1,1,718,2,704,0,8,3,159500
1319,55,6,13300,7,2004,2004,0.0,4,4,1374,2,1,384,2,400,1,7,4,184500
1320,2104,0,9588,8,2007,2007,270.0,4,5,2574,2,1,1482,3,868,1,10,5,276000
1321,1682,31,2308,6,1976,1976,0.0,3,4,1548,2,1,804,2,440,1,7,4,155000
1322,977,40,13383,5,1969,2000,176.0,3,3,1404,2,0,1188,2,504,1,7,3,160000
1323,2548,42,9350,5,1964,1964,0.0,3,3,1440,1,1,720,2,480,1,7,3,157500
1324,340,16,9892,8,1994,1995,0.0,4,4,1803,2,1,1679,2,482,2,6,4,285000
1325,1487,108,8777,5,1900,2003,0.0,3,3,2200,2,2,1272,0,0,0,9,3,145900
1326,1423,12,10541,7,1996,1996,0.0,4,4,2037,2,1,672,2,472,1,8,4,229000
1327,1342,62,5940,4,1946,1950,0.0,3,0,896,1,0,0,1,280,0,4,3,79000
1328,1949,82,10284,4,1925,1993,0.0,3,3,1281,2,0,1151,2,580,0,6,3,128500
1329,2444,8,9660,8,1998,1998,242.0,4,4,1976,2,1,1044,3,885,1,7,4,286000
1330,345,12,10179,6,1997,1997,0.0,3,4,1608,2,1,945,2,470,1,7,3,189500
1331,650,56,9533,5,1953,1953,140.0,3,0,1210,1,1,0,1,616,0,7,3,102900
1332,192,60,5830,5,1950,1997,0.0,3,3,1612,1,1,988,1,363,0,7,3,128500
1333,1945,54,12099,5,1953,2004,0.0,3,3,1728,1,0,1216,1,371,1,7,3,156000
1334,2277,2,12665,8,2005,2006,245.0,4,4,2482,2,1,1094,3,642,1,9,4,281213
1335,1266,48,27650,7,1960,2007,0.0,3,4,2069,2,0,585,2,505,1,9,4,242000
1336,674,49,17600,6,1960,1960,30.0,3,3,1478,2,0,1478,2,498,2,6,3,157500
1337,2823,3,7162,7,2003,2004,190.0,4,4,1724,2,1,796,2,616,1,8,4,196500
1338,2772,8,8685,7,1998,1998,0.0,3,4,1425,2,0,1425,2,591,0,5,3,193000
1339,2015,68,6240,5,1939,1952,0.0,3,3,1322,1,0,672,1,280,0,7,3,132000
1340,2642,106,6451,7,1900,1970,0.0,3,3,1428,1,0,712,2,576,0,7,3,139900
1341,144,51,8760,6,1959,1959,220.0,3,3,1194,1,0,1194,1,312,0,6,3,148000
1342,1712,0,12568,8,2007,2007,246.0,4,5,1818,2,1,895,3,774,1,8,5,281500
1343,1708,3,13069,8,2004,2004,502.0,4,4,2956,2,1,1706,3,916,1,11,5,342000
1344,2890,31,11080,6,1975,1975,257.0,3,3,1210,2,0,1128,2,528,0,6,3,148000
1345,1157,36,10759,5,1972,1972,0.0,3,4,1641,2,0,1001,2,490,1,5,3,140000
1346,2550,48,8973,5,1958,1991,85.0,3,3,1053,1,1,1008,2,750,0,6,5,150000
1347,1104,12,10990,7,1996,1997,0.0,4,5,2125,2,1,1064,2,576,2,12,4,279500
1348,2183,2,3675,6,2005,2005,76.0,3,4,1072,1,0,547,2,525,0,5,4,140000
1349,2887,28,8385,6,1978,1978,0.0,3,3,1664,2,0,1664,2,616,0,10,3,145000
1350,29,11,5858,7,1999,1999,0.0,4,4,1337,2,0,1405,2,511,1,5,4,184000
1351,108,32,3880,8,1978,1978,0.0,4,4,1226,1,0,1226,2,484,1,4,4,206000
1352,2286,35,1504,4,1972,1972,0.0,3,3,1092,1,1,546,1,253,0,5,3,85500
1353,1533,74,11988,6,1934,1995,0.0,3,3,1660,1,1,715,1,240,1,6,3,188700
1354,376,31,10928,6,1978,1986,101.0,3,3,1671,2,0,1427,2,484,1,7,3,200000
1355,800,19,10778,7,1990,1991,0.0,4,4,1061,1,1,1054,2,462,0,4,4,162000
1356,1395,68,10200,5,1940,1997,0.0,3,3,672,1,0,672,1,240,0,4,3,108000
1357,388,34,9373,5,1975,1975,161.0,3,4,1621,2,0,1621,2,478,2,7,3,213000
1358,1689,0,12085,8,2007,2007,328.0,4,5,1734,2,0,1734,3,928,1,7,5,318000
1359,716,111,8100,5,1898,1965,0.0,3,3,2138,2,0,849,2,360,0,11,3,106000
1360,2737,78,19950,6,1928,1950,0.0,3,3,2009,2,0,672,3,795,2,8,3,235000
1361,120,51,9320,4,1959,1959,0.0,3,3,1225,1,1,950,0,0,0,6,3,128950
1362,1230,47,10197,6,1961,1961,491.0,3,3,1362,1,1,1362,2,504,1,6,3,163000
1363,2047,67,8160,5,1940,1950,0.0,3,3,1134,1,1,756,1,240,0,7,3,126000
1364,1293,5,11426,7,2003,2003,0.0,3,4,2082,2,1,1362,2,484,0,6,4,200000
1365,1915,49,11344,5,1958,1958,180.0,3,3,1524,1,1,874,1,315,0,7,3,144000
1366,1968,46,8000,5,1961,1961,0.0,3,3,1800,2,0,1800,0,0,0,10,3,141000
1367,1766,9,11002,8,1998,1999,0.0,4,4,2582,2,1,1389,3,758,1,9,4,322500
1368,268,12,12137,7,1998,1998,442.0,3,4,1661,2,0,1649,2,598,0,6,4,224900
1369,729,86,21384,5,1923,2004,0.0,3,3,1576,1,1,1324,2,528,1,6,4,223500
1370,902,53,8926,4,1956,1956,0.0,3,3,960,1,0,672,1,288,0,5,3,112000
1371,993,11,8702,6,1997,1998,0.0,3,3,1604,2,1,926,2,470,1,7,3,187500
1372,766,87,10020,1,1922,1950,0.0,2,2,904,0,1,683,0,0,0,4,2,61000
1373,903,89,12354,6,1920,2000,0.0,3,3,1196,1,0,684,2,528,0,7,4,110000
1374,1221,73,4130,3,1935,2003,0.0,4,3,729,1,0,270,0,0,0,5,3,52000
1375,1719,2,6289,6,2005,2006,256.0,4,4,1362,2,0,1362,2,460,1,6,4,207000
1376,1521,97,8525,5,1911,1950,0.0,3,3,1964,1,1,940,0,0,0,7,3,130000
1377,2707,39,10791,4,1967,1967,0.0,3,0,1296,2,0,0,2,516,0,6,3,90000
1378,987,17,10429,5,1992,1992,0.0,3,4,1287,1,1,624,2,440,0,6,3,130000
1379,2558,98,7438,5,1908,1991,0.0,3,2,1252,1,0,504,2,576,0,5,3,127000
1380,1778,1,11670,9,2006,2006,302.0,5,5,1905,2,0,1905,3,788,1,8,5,320000
1381,2601,86,10800,5,1920,1950,0.0,3,3,1130,1,0,1120,2,720,1,5,3,120000
1382,74,6,11920,7,2004,2004,122.0,4,4,1659,2,1,831,2,484,0,8,4,181000
1383,2190,53,9450,4,1954,1954,0.0,3,3,894,1,0,894,2,400,0,5,3,110000
1384,701,89,7627,4,1920,1950,0.0,2,2,1701,2,0,600,0,0,0,8,2,94550
1385,2556,83,5900,4,1923,1958,0.0,3,4,869,1,0,440,0,0,0,4,2,85500
1386,2293,30,9129,5,1977,1977,144.0,3,4,1008,1,0,923,2,678,1,4,4,153500
1387,787,54,13680,3,1955,1955,0.0,3,0,1733,2,0,0,2,452,1,8,3,139600
1388,595,42,9600,5,1967,1967,0.0,3,3,1568,1,1,1568,2,440,0,7,3,143000
1389,66,15,14720,8,1995,1996,579.0,4,4,3238,2,1,2033,3,666,1,9,4,410000
1390,846,11,8750,6,1998,1998,120.0,3,4,1772,2,1,928,2,492,1,7,3,200000
1391,594,42,7130,5,1967,1967,0.0,3,3,864,1,0,864,1,312,0,5,3,130000
1392,792,63,9350,6,1946,1950,0.0,3,3,1639,1,1,747,1,240,1,6,4,154400
1393,1200,32,8963,8,1976,1996,289.0,5,3,2715,3,1,1142,2,831,2,11,4,299800
1394,768,75,9780,5,1934,1950,0.0,3,3,1112,2,0,585,1,226,0,6,3,63000
1395,174,53,5805,5,1957,1957,0.0,3,3,1347,1,0,1347,2,551,0,6,4,143000
1396,1889,46,8243,5,1961,1961,56.0,3,3,964,1,0,964,2,784,1,5,3,137500
1397,1023,31,12227,6,1977,1995,424.0,3,4,2872,2,1,1330,2,619,1,11,3,272000
1398,363,17,9248,6,1992,1992,106.0,3,4,1167,2,0,1158,2,400,0,6,4,173000
1399,1401,29,20270,7,1979,1979,0.0,3,4,1524,2,0,1524,2,478,2,7,3,245000
1400,1978,27,7200,5,1980,1980,180.0,3,4,936,1,0,936,2,672,0,4,3,140000
1401,2097,0,9965,7,2007,2007,220.0,4,5,2696,2,1,1264,3,792,1,10,5,383970
1402,2840,52,16012,4,1954,1968,60.0,3,3,1482,2,0,954,2,609,1,6,3,125000
1403,862,37,8445,5,1972,2007,0.0,3,4,768,1,0,768,2,396,0,5,3,133000
1404,507,1,9612,8,2008,2009,72.0,4,4,1468,2,0,1468,3,898,1,6,4,244600
1405,1262,40,10180,5,1968,1968,0.0,3,3,1044,1,1,912,2,372,1,5,3,139000
1406,1228,55,7584,5,1953,1953,88.0,3,3,1036,1,0,1036,1,312,0,5,3,112900
1407,1288,98,4800,5,1910,2003,0.0,3,3,1360,1,0,680,1,330,0,6,3,111000
1408,1243,51,11900,6,1957,1957,387.0,3,3,1392,1,1,1392,2,458,2,6,3,166000
1409,1850,10,7399,7,1997,1998,1600.0,4,4,1950,2,1,975,2,576,1,7,4,239000
1410,1589,11,8940,7,1997,1998,200.0,3,4,1344,2,0,1344,4,784,0,8,3,209200
1411,1658,36,12243,5,1971,1971,0.0,3,4,1484,2,0,1484,2,487,1,7,3,175000
1412,446,6,12878,7,2003,2004,418.0,4,4,1760,2,0,1760,2,583,1,8,4,269500
1413,1097,9,12460,7,1999,2000,0.0,4,4,2322,2,1,1037,2,400,1,8,3,225000
1414,2329,21,6563,8,1985,1985,0.0,4,4,1742,2,0,1742,2,564,1,5,4,275000
1415,1909,66,9492,5,1941,1950,0.0,3,3,1376,1,0,768,1,240,1,6,3,105000
1416,2608,40,13400,5,1966,1966,1047.0,3,3,1086,1,0,1024,2,484,1,6,3,159950
1417,656,93,10410,5,1916,1987,0.0,3,2,1656,2,1,660,1,180,0,8,3,135000
1418,1690,0,14333,8,2007,2007,0.0,4,4,2122,2,1,2108,3,938,1,7,4,345474
1419,2853,80,6000,5,1926,1950,0.0,3,3,1522,2,0,1008,0,0,0,7,3,102000
1420,2229,36,20693,7,1971,1971,652.0,3,4,1696,2,0,1696,2,625,2,7,3,198000
1421,1127,1,10800,8,2007,2008,100.0,4,5,2078,2,1,1034,3,836,1,8,5,339750
1422,2606,70,10800,5,1936,1989,0.0,3,2,1466,2,0,796,2,566,1,7,4,170000
1423,1268,57,7200,5,1951,1951,0.0,3,2,876,1,0,876,2,576,1,5,3,94000
1424,2809,0,8581,7,2006,2006,0.0,4,4,1737,2,1,851,2,578,0,7,4,203160
1425,529,3,10625,7,2006,2007,0.0,4,4,1662,2,0,1652,3,711,1,8,5,291000
1426,476,7,8068,6,2002,2002,0.0,4,4,2267,2,1,1010,2,390,1,8,4,200000
1427,2566,39,8917,5,1967,1967,0.0,3,3,1584,2,0,1584,2,506,0,8,3,119000
1428,1902,61,5000,1,1946,1950,0.0,2,0,334,1,0,0,0,0,0,2,2,39300
